length,real_depth,random_depth,real_max_arity,random_max_arity
10,4,5.9,4,2.75
18,10,8.25,4,3.0
10,5,6.1,3,2.5
5,4,3.9,2,1.95
16,7,8.25,4,2.95
10,6,5.75,3,2.85
16,5,8.15,4,3.2
8,5,5.2,3,2.3
35,10,12.55,5,3.25
8,5,5.2,4,2.5
20,6,9.5,4,3.05
8,5,5.4,4,2.45
11,7,6.05,3,2.8
16,5,8.4,5,2.8
5,3,4.1,3,1.8
11,5,6.55,4,2.6
12,4,7.2,3,2.45
26,7,10.15,5,3.5
11,5,6.5,3,2.75
16,7,7.65,3,3.1
18,7,8.9,4,3.1
13,4,7.05,4,2.85
10,5,5.95,4,2.5
13,5,7.45,4,2.65
13,5,7.25,3,2.85
13,4,6.55,5,2.65
25,12,9.7,3,3.2
23,5,10.3,5,3.05
22,8,10.25,4,3.35
6,3,4.35,3,2.1
10,7,6.35,3,2.35
3,2,2.55,2,1.45
8,5,5.45,3,2.45
9,4,5.3,4,2.6
16,6,7.8,4,3.3
15,6,7.6,3,3.05
23,8,9.85,4,3.1
10,5,6.2,4,2.65
11,5,6.3,4,2.65
3,2,2.6,2,1.4
12,7,6.5,3,2.75
9,5,5.8,3,2.55
20,9,8.6,4,3.25
20,9,8.8,3,3.1
20,9,9.05,5,3.4
3,2,2.8,2,1.2
34,11,12.8,4,3.3
17,6,8.3,5,3.15
17,9,8.7,3,2.9
23,5,10.2,5,3.05
39,8,13.65,5,3.4
17,5,8.2,4,2.9
7,4,4.55,3,2.4
27,8,11.4,5,3.65
10,4,6.3,4,2.45
9,5,6.15,4,2.5
33,10,12.1,4,3.7
7,5,4.7,3,2.35
18,5,8.8,5,2.9
4,3,3.45,2,1.55
13,6,7.5,4,2.4
22,5,8.95,4,3.55
10,5,6.05,3,2.7
26,14,11.05,3,3.15
23,8,10.25,4,3.2
9,5,5.45,2,2.6
16,5,8.15,6,2.95
15,6,8.05,5,2.8
7,3,5.1,4,2.05
13,6,7.1,5,2.85
15,6,7.5,3,3.05
3,2,2.75,2,1.25
11,6,6.75,3,2.55
14,7,7.6,3,2.9
7,3,4.75,4,2.25
15,4,8.1,5,3.05
8,4,5.35,3,2.45
15,5,7.5,4,2.75
22,7,10.55,4,2.85
24,6,10.35,5,3.45
10,6,6.15,3,2.35
10,5,6.05,3,2.85
27,7,10.8,5,3.25
27,10,11.15,4,3.45
7,4,4.75,3,2.3
14,6,7.35,3,2.8
25,6,10.65,5,3.15
15,5,7.8,5,2.85
30,8,12.4,4,3.25
11,5,6.85,3,2.3
23,9,10.05,4,3.3
8,4,5.2,3,2.15
7,4,4.7,3,2.4
19,6,8.7,4,3.35
21,6,8.95,5,3.4
19,6,8.9,4,3.05
9,4,5.15,3,2.8
10,4,5.9,4,2.8
21,7,9.45,6,3.25
41,9,14.15,5,3.7
3,2,2.45,2,1.55
11,6,6.25,3,2.7
20,6,8.8,4,3.1
18,8,8.5,3,3.1
3,2,2.5,2,1.5
10,6,6.3,3,2.45
11,5,6.55,3,2.45
15,6,7.6,3,3.15
16,12,8.0,3,3.05
26,11,11.4,4,3.35
19,6,8.85,4,2.95
9,4,5.6,4,2.75
11,6,6.15,4,2.65
17,6,8.65,5,2.85
9,5,5.7,4,2.35
14,6,8.0,3,2.95
3,2,2.8,2,1.2
19,9,9.2,3,3.05
27,8,11.0,4,3.05
13,4,7.15,5,2.65
7,4,5.1,2,2.2
17,5,8.4,5,2.8
3,2,2.9,2,1.1
13,8,7.1,3,2.85
15,7,7.55,3,3.05
22,7,9.65,4,3.15
25,9,10.55,4,3.2
22,8,9.1,5,3.35
3,2,2.6,2,1.4
21,9,9.7,3,3.15
20,6,9.85,4,3.05
11,5,6.55,3,2.55
24,8,9.35,4,3.3
7,5,4.75,2,2.2
9,7,5.5,3,2.45
19,6,9.2,5,3.2
43,12,15.5,4,3.3
32,11,12.4,5,3.45
31,7,11.85,6,3.25
21,7,10.85,4,3.2
25,7,10.6,5,3.1
15,6,7.4,5,2.95
22,5,9.55,6,3.35
26,7,10.75,6,3.5
37,7,14.5,4,3.8
14,7,7.7,3,2.65
25,10,10.3,5,3.45
16,6,8.4,4,2.65
17,4,8.1,8,2.85
8,3,4.9,4,2.65
26,11,10.3,5,3.55
25,10,10.05,4,3.3
22,7,10.05,5,3.25
15,6,7.95,3,2.8
23,7,9.9,5,3.35
9,4,5.75,4,2.4
12,4,6.7,5,2.85
20,5,9.1,6,3.1
23,6,9.7,5,3.4
8,4,5.1,4,2.25
9,3,5.4,5,2.55
27,9,11.1,6,3.25
28,6,10.95,5,3.25
51,13,15.55,5,3.6
22,7,9.6,5,2.9
8,5,5.25,2,2.35
24,5,9.95,7,3.4
19,6,9.4,6,3.1
34,11,11.95,5,3.75
28,9,11.05,4,3.55
5,3,3.75,3,2.05
11,6,6.3,4,2.45
8,6,5.2,3,2.6
14,6,7.05,4,2.7
14,4,7.95,5,2.65
13,5,7.0,4,2.65
8,4,5.45,3,2.3
8,4,5.4,5,2.5
14,5,7.25,6,2.8
22,8,9.35,4,3.2
18,5,8.45,6,2.9
44,7,14.55,6,3.55
10,4,6.2,4,2.45
23,5,10.65,6,3.25
5,3,3.9,3,1.9
15,6,7.9,3,2.7
7,3,5.2,5,2.05
21,6,10.15,5,3.2
11,7,6.6,2,2.75
23,6,10.95,3,3.2
15,7,7.55,4,3.0
12,4,6.65,4,2.65
10,4,6.1,4,2.85
36,7,13.25,6,3.7
13,4,6.75,6,2.8
31,7,12.0,4,3.4
6,3,4.55,3,2.0
22,9,9.95,4,3.3
22,7,9.7,5,3.25
22,5,9.7,5,3.25
9,5,5.4,4,2.65
16,5,8.35,4,2.85
18,5,9.8,5,2.75
12,4,6.7,6,2.7
10,5,5.8,3,2.75
7,4,4.5,3,2.25
10,5,5.9,3,2.6
13,7,7.2,3,2.6
15,6,7.65,4,2.75
17,8,8.65,4,2.75
10,4,6.15,3,2.65
14,5,7.3,5,2.8
22,6,9.55,5,3.15
19,6,9.05,5,3.1
30,12,10.95,4,3.5
23,8,9.2,5,3.05
20,7,9.5,4,3.35
7,4,4.7,3,2.4
10,4,6.2,4,2.25
4,3,3.55,2,1.45
21,6,8.85,6,3.3
12,5,6.65,5,2.6
22,6,10.05,5,3.3
30,7,11.05,5,3.55
9,3,5.7,4,2.65
16,6,7.25,4,3.3
15,7,7.5,4,2.95
29,10,13.05,5,3.35
11,6,6.35,5,2.6
7,3,4.8,5,2.4
9,4,5.45,4,2.5
10,6,5.85,2,2.7
7,4,5.15,4,2.1
12,5,6.35,3,2.65
7,5,4.65,3,2.45
19,6,9.7,6,3.0
19,8,8.8,3,3.15
19,9,8.6,3,3.15
19,9,8.45,3,3.0
7,4,4.55,3,2.45
22,8,10.0,5,3.25
41,10,13.85,5,3.6
17,9,8.3,3,3.1
30,8,11.55,5,3.25
22,7,10.55,4,3.1
29,8,10.6,5,3.75
12,6,6.8,3,2.5
24,7,10.85,5,3.15
17,6,8.25,4,2.6
6,3,4.8,4,1.9
30,11,11.6,5,3.15
37,11,14.45,4,3.5
38,13,13.55,5,3.35
24,8,10.85,3,3.2
16,5,8.35,5,2.85
32,11,11.6,4,3.55
15,5,7.9,5,2.8
28,7,10.6,6,3.35
8,5,5.35,3,2.25
16,7,8.2,3,3.2
19,7,9.25,5,2.95
17,5,8.0,4,3.05
12,5,6.9,4,2.75
6,3,4.65,3,1.9
26,9,10.35,3,3.5
15,7,8.1,4,3.05
8,4,5.3,5,2.4
9,5,5.65,4,2.25
26,8,10.45,4,3.6
17,10,8.9,4,2.8
16,5,8.35,5,2.9
27,9,10.95,4,3.3
12,5,6.8,3,2.85
8,4,5.1,3,2.3
16,9,8.3,3,2.95
7,5,4.85,3,2.15
6,4,4.7,2,1.95
17,6,8.45,4,2.85
25,10,10.9,3,3.05
18,5,8.3,5,3.25
15,5,8.3,5,3.0
38,13,14.15,4,3.65
7,4,4.85,3,2.3
20,7,9.65,5,3.2
10,5,5.5,5,2.75
21,8,9.9,4,3.15
15,4,8.1,6,2.85
14,6,7.3,4,3.1
24,11,9.9,3,3.25
10,4,6.15,4,2.65
42,12,13.7,3,3.6
30,10,12.0,5,3.2
21,6,9.65,5,3.0
15,7,7.35,3,2.95
14,5,7.75,5,2.7
19,7,9.6,4,3.0
10,4,6.1,4,2.6
12,7,6.6,4,2.5
16,9,7.9,4,2.7
3,2,2.65,2,1.35
17,9,8.65,3,2.95
40,9,13.8,5,3.6
30,12,11.4,4,3.4
5,3,3.95,3,1.9
16,6,8.35,3,2.85
18,5,9.15,3,3.0
17,5,8.45,5,2.65
10,5,6.1,3,2.6
28,6,11.25,5,3.35
6,2,4.85,5,1.85
28,6,12.0,6,3.05
9,5,5.7,4,2.5
11,5,6.4,3,2.9
19,7,9.8,4,3.35
4,3,3.35,2,1.65
7,3,4.95,5,2.25
14,4,6.85,5,2.85
26,5,10.8,6,3.25
18,7,8.85,4,2.9
14,6,7.05,5,2.95
23,9,9.95,5,3.4
16,6,8.1,5,2.85
30,10,11.7,4,3.75
11,5,6.25,4,2.6
45,14,14.3,7,3.95
13,3,6.95,5,2.7
29,8,11.1,6,3.5
24,7,11.7,4,3.1
19,5,9.05,5,3.15
46,9,14.65,5,3.8
21,6,10.35,5,3.25
9,3,5.7,4,2.4
16,6,8.15,3,2.75
5,3,4.0,3,1.75
13,7,7.65,4,2.5
12,6,7.05,2,2.65
20,10,9.3,3,3.15
23,9,10.65,3,3.25
25,9,11.1,6,3.3
13,5,7.55,4,2.8
17,6,8.9,6,2.85
15,5,7.65,5,3.0
13,6,6.9,4,2.85
16,5,8.1,4,2.85
20,9,8.95,4,3.3
10,3,5.8,7,2.7
22,8,9.45,4,3.35
15,6,7.9,5,2.55
27,7,12.5,6,3.05
27,9,10.2,3,3.4
13,6,7.2,4,2.65
16,5,8.35,4,3.0
27,8,11.15,5,3.2
11,4,6.3,4,2.5
8,3,5.1,4,2.5
13,6,7.2,3,2.5
8,5,5.05,2,2.3
6,3,4.25,4,2.35
22,10,10.2,4,3.35
24,8,10.9,4,3.0
33,8,12.9,5,3.5
17,6,8.45,5,2.8
7,4,4.8,3,2.35
12,5,6.45,4,2.75
13,5,7.55,5,2.65
30,15,12.1,3,3.4
15,7,7.5,4,2.8
4,3,3.4,2,1.6
4,3,3.3,2,1.7
15,6,6.85,4,3.2
4,3,3.3,2,1.7
9,3,5.25,4,2.7
41,14,13.5,5,3.75
32,13,10.9,4,3.65
22,7,10.05,4,2.95
10,6,5.8,4,2.8
27,7,10.7,5,3.55
35,9,11.85,6,3.7
15,6,7.85,5,2.95
19,7,8.85,4,3.35
25,8,10.35,5,3.15
8,4,5.25,3,2.25
23,6,10.1,5,3.6
43,13,14.35,4,3.6
15,4,7.95,5,2.65
11,6,6.2,3,2.7
13,7,6.7,4,2.7
18,6,8.9,5,3.15
18,5,8.4,8,2.7
20,8,9.45,3,3.15
18,10,8.3,4,3.2
11,3,6.7,5,2.45
10,3,6.05,5,2.55
6,3,4.55,4,2.15
16,6,8.3,5,3.2
23,6,10.6,6,3.3
22,10,9.75,3,3.1
14,6,7.25,4,2.85
9,4,5.95,5,2.45
19,9,8.95,3,3.0
17,6,7.8,5,3.05
11,4,5.95,5,2.8
8,3,5.45,5,2.4
17,8,8.1,4,3.15
11,5,6.55,4,2.5
15,8,8.25,3,2.8
32,9,12.35,6,3.5
9,4,5.5,5,2.4
9,4,5.55,4,2.5
25,8,10.85,4,3.25
6,3,4.3,3,2.05
7,4,4.85,3,2.25
30,11,11.85,4,3.5
24,7,10.7,6,3.35
19,10,9.2,4,2.95
24,8,10.55,6,3.45
19,7,9.4,5,3.15
16,7,8.3,4,3.2
6,4,4.55,2,2.1
25,8,10.15,4,3.4
22,7,9.55,5,3.2
37,10,13.55,6,3.8
29,6,11.6,6,3.25
19,10,9.5,5,3.15
13,7,6.95,3,2.7
8,4,5.5,4,2.3
24,10,10.1,3,3.4
21,5,9.7,5,3.25
7,3,4.85,4,2.4
4,3,3.65,2,1.35
9,3,5.7,5,2.8
7,3,5.1,4,2.15
31,10,11.15,4,3.4
21,8,9.65,4,3.25
19,7,8.55,3,2.85
14,5,7.1,6,3.15
19,10,9.35,4,3.2
7,3,4.9,3,2.25
13,5,7.05,4,3.0
11,5,5.9,3,2.65
23,10,9.3,4,3.3
14,4,7.95,4,2.5
16,6,8.15,4,3.0
23,9,10.75,4,3.05
19,7,9.15,5,3.0
21,10,9.2,3,3.2
10,4,6.45,4,2.45
14,4,7.15,5,2.9
22,6,10.0,6,3.25
15,8,7.9,3,2.9
14,6,8.1,3,2.55
7,3,4.9,3,2.25
13,5,6.9,4,2.9
14,4,7.95,6,2.6
5,3,3.85,3,1.95
8,4,5.15,3,2.4
36,13,12.0,4,3.4
11,3,6.95,5,2.6
15,5,7.95,4,2.65
17,8,7.95,3,3.0
6,5,4.6,2,1.95
18,8,9.35,4,3.1
19,9,9.3,4,2.95
7,3,4.9,4,2.3
37,7,13.8,5,3.7
9,4,6.05,5,2.35
25,11,10.3,6,3.15
29,10,11.35,5,3.2
14,5,7.5,4,2.95
11,8,6.35,2,2.65
11,6,6.4,4,2.5
14,6,7.85,4,2.55
22,9,9.95,4,3.3
15,6,7.6,6,2.95
11,4,5.9,5,2.8
11,3,6.55,6,2.55
22,6,9.55,6,3.15
22,6,10.1,7,3.2
23,6,10.65,5,3.15
29,9,10.9,6,3.6
11,4,6.1,4,2.6
38,13,14.75,5,3.55
4,3,3.3,2,1.7
19,4,9.8,7,2.75
13,5,7.05,4,2.9
5,4,3.8,2,2.05
14,7,7.25,4,2.95
23,6,9.45,4,3.4
24,5,10.85,6,3.15
20,5,9.5,5,3.15
16,8,8.55,3,3.0
23,6,10.05,8,3.1
12,5,7.0,3,2.85
29,7,11.1,6,3.4
29,11,11.75,4,3.0
22,6,10.25,4,3.2
25,9,11.0,7,3.45
12,5,6.5,2,2.9
7,3,4.65,3,2.5
5,3,3.8,3,1.95
28,10,10.75,5,3.4
6,3,4.2,4,2.2
15,6,7.9,4,3.05
15,8,7.8,4,2.65
9,5,5.7,3,2.35
14,7,7.4,3,2.85
10,3,5.95,6,2.5
31,13,11.35,5,3.65
3,2,2.7,2,1.3
4,3,3.55,2,1.45
22,4,9.15,7,2.85
10,4,5.9,4,2.65
16,7,8.05,4,2.9
18,5,8.85,5,3.1
5,3,3.95,3,1.9
8,6,5.05,2,2.3
12,5,6.75,4,3.0
15,6,8.05,4,2.7
11,6,7.25,2,2.6
10,7,6.05,2,2.5
13,5,6.95,4,2.65
18,7,8.95,4,2.8
28,8,11.85,6,3.3
17,8,8.35,4,2.8
42,12,14.4,4,3.85
8,4,5.15,4,2.35
7,4,4.75,4,2.25
6,4,4.3,3,2.05
27,9,12.0,5,3.65
7,4,4.7,4,2.4
13,5,6.5,3,3.1
7,3,4.55,4,2.4
17,7,8.25,3,2.9
27,8,10.75,7,3.25
9,5,5.85,3,2.4
14,6,7.55,4,2.8
20,8,9.4,5,2.95
16,5,8.1,5,3.0
6,3,4.0,3,2.3
8,3,5.2,4,2.6
9,5,5.45,3,2.7
8,5,5.0,4,2.65
37,9,13.75,4,3.65
14,6,7.85,4,2.55
9,4,5.65,3,2.55
11,5,6.45,3,2.45
11,5,6.4,4,2.9
4,3,3.35,2,1.65
3,2,2.65,2,1.35
17,4,7.7,7,3.1
5,3,3.65,3,2.05
6,4,3.9,3,2.35
12,5,6.65,4,2.9
31,11,12.85,4,3.55
13,4,7.45,5,2.8
3,2,2.65,2,1.35
24,10,10.55,4,3.35
8,4,5.5,3,2.3
16,9,7.85,3,3.1
20,8,8.85,4,3.2
19,4,9.35,5,3.05
17,5,7.9,6,2.95
19,6,9.3,4,2.85
28,8,11.15,4,3.35
26,8,12.05,5,3.3
27,8,10.7,5,3.45
23,9,10.4,3,3.1
24,6,9.55,4,3.3
12,6,6.45,3,2.65
8,3,5.05,6,2.45
24,7,10.95,4,3.15
9,4,5.5,3,2.5
13,4,7.2,5,2.85
17,6,8.25,5,2.95
11,4,6.3,5,2.75
7,4,4.95,3,2.4
11,4,6.05,4,2.75
16,6,8.2,3,3.0
22,10,9.8,4,3.25
31,10,11.9,5,3.2
16,4,8.2,5,2.85
6,4,4.55,2,2.0
12,4,6.45,4,2.65
36,10,13.1,5,3.65
8,3,4.9,4,2.55
10,4,6.5,4,2.5
22,9,9.85,4,3.25
13,7,6.6,3,2.95
8,7,5.0,2,2.35
16,6,8.3,4,2.75
29,6,11.6,5,3.6
5,2,3.9,4,2.0
9,4,5.7,4,2.45
8,3,5.2,5,2.5
13,8,6.7,3,2.9
18,5,8.45,5,2.75
10,3,5.75,4,2.7
3,2,2.75,2,1.25
33,8,12.65,6,3.35
7,4,4.6,2,2.5
26,8,10.65,4,3.25
6,3,4.55,4,2.2
8,5,5.65,4,2.35
3,2,2.6,2,1.4
15,5,7.85,5,3.1
25,7,9.75,6,3.1
16,5,7.75,5,2.85
15,6,7.9,6,2.9
9,6,6.3,2,2.4
8,4,5.05,4,2.45
11,6,6.45,3,2.55
10,5,6.3,4,2.4
7,4,4.8,4,2.3
6,4,4.25,3,2.25
10,6,5.85,4,2.7
4,2,3.15,3,1.85
7,4,4.95,4,2.3
7,3,4.8,4,2.15
15,4,8.1,6,2.8
7,3,4.6,4,2.35
15,5,8.6,6,3.05
24,6,9.5,4,3.25
6,3,4.2,3,2.2
11,3,6.1,5,2.55
18,6,8.05,5,3.0
7,3,5.05,4,2.1
20,7,8.95,5,3.3
13,5,6.65,3,3.05
17,6,7.95,4,3.1
13,5,6.8,3,2.75
25,7,10.65,5,3.3
19,6,8.5,5,3.25
10,5,6.0,4,2.45
3,2,2.75,2,1.25
9,4,5.7,4,2.6
10,5,5.85,5,2.5
17,5,8.05,5,3.1
6,2,4.6,5,2.15
5,3,4.0,3,1.8
24,6,10.05,7,3.1
28,11,11.8,5,3.25
7,4,4.4,3,2.6
24,6,10.0,5,3.15
20,7,9.45,4,2.95
8,4,5.4,3,2.4
12,5,7.1,5,2.7
18,4,9.25,5,2.9
15,5,8.25,6,2.95
8,5,5.0,3,2.6
36,9,12.65,6,3.6
14,4,6.95,4,3.1
20,6,9.1,5,3.05
12,5,6.75,4,2.75
14,4,7.05,5,2.75
18,5,8.35,5,2.95
14,7,7.55,4,2.95
8,5,5.45,3,2.4
9,4,5.55,4,2.5
3,2,2.6,2,1.4
21,6,9.25,6,3.3
14,4,7.0,8,3.3
21,6,9.85,7,3.1
19,6,8.25,5,3.3
18,5,9.2,6,2.9
14,5,7.65,3,3.2
13,6,7.6,4,2.75
18,8,9.2,4,3.25
11,6,6.35,3,2.7
12,7,6.6,5,2.7
12,4,6.95,5,2.6
10,4,5.65,4,2.7
13,5,7.2,5,2.75
20,5,10.0,5,3.05
7,3,4.8,4,2.4
17,9,8.9,3,2.95
28,8,10.7,6,3.3
8,4,5.55,3,2.4
34,6,13.4,5,3.65
62,14,17.4,6,4.2
9,6,5.75,3,2.35
9,4,5.9,4,2.65
9,4,5.7,3,2.45
8,5,4.95,3,2.45
23,6,9.6,5,3.4
22,10,9.55,4,3.15
11,4,6.5,4,2.5
7,4,4.5,3,2.3
13,7,6.8,3,2.75
19,6,8.25,3,3.35
15,6,7.6,5,2.55
6,5,4.45,2,2.15
9,3,5.35,4,2.45
11,5,5.95,5,2.8
9,4,5.45,4,2.5
6,3,4.6,3,2.0
5,3,3.6,2,2.0
6,4,4.55,2,2.1
8,4,5.25,4,2.45
13,4,6.75,4,2.7
11,5,6.45,3,2.7
6,3,4.5,4,2.1
9,5,5.8,3,2.3
15,5,7.8,3,2.85
9,4,6.05,4,2.35
11,5,6.45,3,2.65
18,5,8.45,5,3.2
7,5,4.85,2,2.45
3,2,2.75,2,1.25
11,5,6.6,6,2.75
5,3,3.55,3,2.1
3,2,2.75,2,1.25
7,3,4.8,5,2.2
3,2,2.7,2,1.3
10,4,5.95,6,2.7
3,2,2.65,2,1.35
12,3,6.55,6,3.0
10,4,6.15,5,2.55
3,2,2.85,2,1.15
8,3,4.9,6,2.4
7,4,4.75,3,2.4
23,9,9.1,3,3.3
31,13,11.95,4,3.6
27,12,10.65,4,3.25
25,6,11.1,7,3.4
15,9,7.7,3,2.8
5,3,3.9,2,1.85
7,4,4.8,3,2.2
17,5,8.6,5,2.7
4,3,3.45,2,1.55
19,8,8.75,4,3.15
28,8,10.5,3,3.5
11,6,6.1,5,2.55
15,5,8.3,4,2.75
14,8,6.95,3,3.0
15,4,7.4,4,2.9
19,9,9.3,4,3.05
6,3,4.3,3,2.35
15,7,7.45,4,2.9
17,8,8.5,4,3.15
27,6,10.75,5,3.3
9,4,5.9,4,2.45
17,6,8.4,5,3.0
17,6,7.85,5,2.85
13,5,7.05,4,2.65
9,4,5.25,4,2.65
4,2,3.15,3,1.85
17,6,9.15,3,2.95
15,4,8.3,5,2.7
3,2,2.8,2,1.2
4,2,3.35,3,1.65
10,4,5.95,4,2.75
5,4,3.65,2,2.25
12,7,6.55,3,2.8
10,6,6.25,3,2.35
21,7,8.55,3,3.0
13,4,6.6,5,2.8
27,6,9.95,5,3.65
9,5,5.85,4,2.5
21,6,9.1,3,3.0
18,7,7.8,3,3.25
24,9,10.6,5,3.15
4,2,3.35,3,1.65
27,7,11.05,5,3.4
11,4,6.4,3,2.5
21,8,8.7,5,3.15
15,5,7.3,4,2.6
18,6,8.85,4,3.2
31,10,12.9,4,3.4
3,2,2.55,2,1.45
15,7,7.85,3,2.95
20,9,8.9,5,3.2
56,9,17.0,7,3.85
15,5,8.3,5,2.85
31,7,11.65,6,3.55
67,11,18.45,7,3.9
4,3,3.35,2,1.65
13,5,7.1,5,3.0
5,2,3.85,4,2.1
19,7,8.65,4,3.15
14,6,6.75,4,2.9
26,8,11.7,3,3.1
11,4,6.85,5,2.5
34,8,12.1,5,3.6
16,4,8.85,5,2.7
10,4,6.25,4,2.45
25,6,10.45,5,3.4
12,4,6.95,6,2.5
5,4,3.9,2,1.9
15,8,8.0,5,2.8
4,2,3.3,3,1.7
19,5,9.45,7,3.05
10,4,6.15,4,2.65
32,10,12.75,5,3.4
13,4,7.3,5,2.85
9,4,5.7,4,2.45
22,7,10.05,5,3.1
19,9,8.9,3,3.25
16,6,7.55,4,3.1
15,4,7.3,5,3.1
17,9,8.0,4,3.1
24,8,11.9,4,2.9
4,3,3.3,2,1.7
32,13,12.6,4,3.15
18,5,8.65,5,3.15
23,7,9.25,5,3.3
6,3,4.7,3,2.0
8,3,5.05,5,2.35
11,6,6.75,4,2.55
11,5,7.05,4,2.35
9,3,5.4,6,2.45
19,5,8.95,6,3.15
12,6,6.3,3,2.8
9,5,5.65,3,2.35
20,5,9.15,5,3.5
16,7,7.6,4,2.55
17,5,9.1,5,3.2
15,5,7.75,4,2.8
25,7,10.85,4,3.1
14,4,7.7,6,2.95
12,4,6.75,6,2.8
17,6,8.3,5,2.9
16,6,7.55,3,3.2
13,5,6.65,3,2.95
18,5,9.1,6,2.65
9,4,5.6,4,2.5
10,5,6.15,4,2.7
8,4,5.45,4,2.5
20,6,9.2,3,2.95
10,4,6.3,5,2.55
3,2,2.65,2,1.35
24,10,10.35,4,3.2
20,9,8.85,3,3.3
29,8,10.5,4,3.35
16,8,8.2,5,2.95
42,10,13.8,7,3.65
21,5,10.3,5,2.95
30,10,10.85,6,3.45
14,4,7.6,4,2.6
27,10,11.45,6,3.35
22,8,9.2,5,3.1
16,8,7.65,5,2.85
21,7,9.45,7,3.25
12,7,6.9,2,2.55
13,5,7.15,4,2.8
34,10,12.05,4,3.55
20,6,9.75,5,3.1
19,6,9.05,6,3.1
28,12,10.3,4,3.5
28,8,11.7,5,3.1
42,8,14.1,4,3.45
7,5,5.15,3,2.15
19,6,9.7,4,2.8
37,13,14.45,5,3.55
23,9,10.85,5,3.6
19,8,8.75,3,3.25
24,9,9.95,5,3.35
14,6,7.45,5,2.75
9,5,5.95,5,2.45
15,6,8.3,4,2.8
18,8,8.75,4,2.95
21,7,9.75,4,3.15
16,5,9.0,3,2.7
8,5,5.55,2,2.4
9,5,5.35,3,2.5
27,10,10.85,4,3.7
10,5,6.45,3,2.3
10,4,6.15,4,2.55
15,7,7.7,3,2.85
18,6,8.25,5,3.3
36,7,13.4,5,3.35
15,6,8.4,3,2.65
24,5,10.35,5,3.1
19,8,9.0,3,3.0
22,11,10.1,3,3.0
11,5,6.6,4,2.55
30,6,11.9,7,3.5
9,6,5.2,3,2.5
20,10,9.4,4,3.3
22,8,10.4,4,3.25
17,6,8.45,4,3.0
19,5,9.2,7,2.9
10,5,6.0,5,2.6
11,6,6.4,3,2.45
12,8,6.55,3,2.85
15,7,7.65,4,2.95
14,6,7.35,3,2.8
23,10,10.4,5,3.25
23,10,10.2,4,3.3
19,6,9.6,4,3.15
14,6,7.5,4,2.55
22,8,9.1,4,3.3
19,7,8.65,4,2.9
17,6,8.45,4,3.45
30,8,11.3,5,3.55
25,9,10.6,5,3.1
15,5,8.05,5,3.05
29,8,11.65,3,3.35
27,8,9.8,4,3.6
13,5,6.9,3,2.6
8,4,5.5,4,2.35
13,5,6.85,5,2.85
22,8,9.55,4,3.15
30,10,11.5,3,3.65
20,9,10.0,4,2.9
42,9,13.75,7,3.4
13,6,6.8,4,2.9
12,5,6.75,4,2.75
20,6,8.8,5,3.25
28,9,12.25,6,3.1
24,8,10.15,4,3.1
32,11,12.4,3,3.6
3,2,2.75,2,1.25
10,4,6.4,5,2.5
23,6,10.35,5,3.1
23,7,10.0,5,2.8
18,5,9.3,4,2.9
15,6,7.6,3,3.0
15,5,7.7,5,2.85
17,11,8.7,3,2.85
16,4,8.2,4,3.05
4,3,3.55,2,1.45
37,13,12.95,4,3.7
11,6,6.55,5,2.5
8,4,5.3,4,2.2
30,11,12.05,5,3.65
15,4,8.15,6,2.95
24,12,9.15,3,3.45
33,10,11.95,5,3.7
13,4,7.3,4,2.65
20,10,8.65,4,3.3
14,5,7.45,5,2.8
20,10,8.5,3,2.95
16,6,8.15,3,2.85
15,5,8.0,4,2.9
31,9,11.2,5,3.25
14,6,7.0,5,2.9
30,9,11.1,6,3.25
36,11,12.7,6,3.8
17,5,7.65,4,3.15
17,5,8.05,7,3.25
16,6,7.85,4,2.85
28,10,11.65,6,3.5
13,7,7.1,3,2.65
9,4,5.75,5,2.35
9,3,5.7,6,2.75
22,9,10.25,4,3.15
5,3,3.8,3,1.8
20,6,9.1,5,3.0
11,4,6.25,4,2.6
30,9,11.45,4,3.4
7,3,4.8,5,2.15
8,4,5.45,5,2.4
18,6,8.25,6,2.95
15,8,8.3,4,2.6
17,9,8.65,4,2.9
14,6,8.0,4,2.75
19,4,9.05,6,2.95
17,5,8.0,4,2.9
15,5,8.15,5,3.05
11,4,6.75,4,2.4
15,6,7.65,5,3.15
8,3,5.2,4,2.45
11,5,6.55,4,2.7
19,8,9.25,5,3.1
8,3,5.0,6,2.45
19,6,9.5,5,2.85
26,9,10.65,3,3.3
15,7,7.85,4,3.0
30,7,11.25,5,3.45
22,7,10.3,3,2.85
24,9,10.6,4,3.3
8,5,5.0,4,2.45
21,6,9.4,4,3.25
16,6,8.25,4,2.9
35,15,12.5,4,3.65
17,7,8.2,4,3.15
16,5,7.95,6,3.1
18,4,8.65,5,2.95
12,6,6.75,3,2.7
17,7,8.4,4,2.8
13,4,6.55,4,2.85
18,7,8.6,5,3.2
15,5,8.0,5,2.85
20,6,8.9,6,3.45
30,9,12.3,5,3.2
13,5,7.6,3,2.7
29,9,11.3,5,3.3
23,6,10.5,6,3.45
14,8,7.2,4,2.75
20,8,9.4,4,3.1
26,8,10.45,5,3.45
27,6,10.7,5,3.25
11,7,6.4,3,2.7
21,9,9.1,4,3.4
19,6,9.4,4,2.9
14,7,7.45,3,2.65
19,8,8.85,4,3.3
15,9,7.7,3,2.95
